plot_cn,tree_cn,tree,ACPL,ACSA,BEPA,BEPE,LADE,LALA,PIAB,PIPU,PIST,PISY,QURO,QURU
I.3.254,I.3.254.3.6,3.6,0.9189047989843973,0,0,1.5273870696749041,1.2962264150943394,0,0,0,0,0,0.627267031839048,0
I.3.254,I.3.254.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.4.2,4.2,0.5706475777996698,0,0,1.8976975759086936,1.3418748245663104,0,0,0,0,0,0.5649122807017544,0
I.3.254,I.3.254.4.3,4.3,12.083333333333332,0,0,13.166666666666668,7.552293260172986,0,0,0,0,0,3.319473500570181,0
I.3.254,I.3.254.4.4,4.4,0.7933393154775898,0,0,2.15191795924028,1.2262041139210875,0,0,0,0,0,0.6937824231434936,0
I.3.254,I.3.254.4.5,4.5,0.6666666666666665,0,0,1.1670136307387733,1.0975503578369128,0,0,0,0,0,0.38735836869010754,0
I.3.254,I.3.254.4.6,4.6,2.326507084070398,0,0,9.309600429877591,0.5333779599467492,0,0,0,0,0,0.5364258340035878,0
I.3.254,I.3.254.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.5.2,5.2,1.1794871794871795,0,0,3.899064728286326,0.6796722165928826,0,0,0,0,0,1.589536836184292,0
I.3.254,I.3.254.5.3,5.3,0.6302473484488793,0,0,2.028371446252896,1.2644042123946835,0,0,0,0,0,0.9319577757628001,0
I.3.254,I.3.254.5.4,5.4,13.140661890688087,0,0,9.2004234597567809,5.068181818181818,0,0,0,0,0,0.5785419118799024,0
I.3.254,I.3.254.5.5,5.5,3.9709358873513394,0,0,6.285714285714286,2.0324269196390476,0,0,0,0,0,0.5028571428571429,0
I.3.254,I.3.254.5.6,5.6,1.3773997514339933,0,0,1.669103395727215,1.3185897185143844,0,0,0,0,0,0,0
I.3.254,I.3.254.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.6.2,6.2,0.8559713666995048,0,0,3.6967624976547926,1.6057321301702596,0,0,0,0,0,0.9992778115220896,0
I.3.254,I.3.254.6.3,6.3,1.2940597015556543,0,0,0.6238137671137809,1.031644612571233,0,0,0,0,0,1.1343831882869588,0
I.3.254,I.3.254.6.4,6.4,3.873326842428951,0,0,1.955719557195572,1.1521642814001978,0,0,0,0,0,0.7395879961144872,0
I.3.254,I.3.254.6.5,6.5,0.5576583748753008,0,0,0.8467821947542605,1.7594299299237062,0,0,0,0,0,0.431243811583808,0
I.3.254,I.3.254.6.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.254,I.3.254.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.2.2,2.2,3.8863854130898745,0,0,0,0,0,2.607892752784319,0,0,0,0,0
I.3.255,I.3.255.2.3,2.3,9.465313780567667,0,0,0,0,0,2.250240647956771,0,0,0,0,0
I.3.255,I.3.255.2.4,2.4,2.6181326780314365,0,0,0,0,0,1.451086440095002,0,0,0,0,0
I.3.255,I.3.255.2.5,2.5,12.137637176774511,0,0,0,0,0,4.130703499716011,0,0,0,0,0
I.3.255,I.3.255.2.6,2.6,1.986738862819051,0,0,0,0,0,1.494329365790544,0,0,0,0,0
I.3.255,I.3.255.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.3.2,3.2,5.522430942595829,0,0,0,0,0,2.7585656228500284,0,0,0,0,0
I.3.255,I.3.255.3.3,3.3,1.2682302269023238,0,0,0,0,0,2.0602150537634407,0,0,0,0,0
I.3.255,I.3.255.3.4,3.4,5.375000000000001,0,0,0,0,0,2.06071119088651,0,0,0,0,0
I.3.255,I.3.255.3.5,3.5,2.0381313104788723,0,0,0,0,0,1.627450980392157,0,0,0,0,0
I.3.255,I.3.255.3.6,3.6,9.043431930552797,0,0,0,0,0,3.2157884585197984,0,0,0,0,0
I.3.255,I.3.255.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.4.3,4.3,1.8525896414342633,0,0,0,0,0,3.748711499362319,0,0,0,0,0
I.3.255,I.3.255.4.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.4.5,4.5,6.824999999999999,0,0,0,0,0,3.6168511857691903,0,0,0,0,0
I.3.255,I.3.255.4.6,4.6,2.5121767555834165,0,0,0,0,0,2.5499468433246064,0,0,0,0,0
I.3.255,I.3.255.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.5.2,5.2,4.3353479888732025,0,0,0,0,0,3.040923670290788,0,0,0,0,0
I.3.255,I.3.255.5.3,5.3,4.011233264088177,0,0,0,0,0,4.77951973662204,0,0,0,0,0
I.3.255,I.3.255.5.4,5.4,4.151639567245793,0,0,0,0,0,2.0785465432932715,0,0,0,0,0
I.3.255,I.3.255.5.5,5.5,1.9736826639712421,0,0,0,0,0,1.9802197802197803,0,0,0,0,0
I.3.255,I.3.255.5.6,5.6,7.053695801351652,0,0,0,0,0,2.3159856285692095,0,0,0,0,0
I.3.255,I.3.255.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.6.2,6.2,6.57722695788694,0,0,0,0,0,3.358721752393282,0,0,0,0,0
I.3.255,I.3.255.6.3,6.3,1.9122249642703095,0,0,0,0,0,2.381454809158747,0,0,0,0,0
I.3.255,I.3.255.6.4,6.4,3.1908221064267446,0,0,0,0,0,1.8124984627291276,0,0,0,0,0
I.3.255,I.3.255.6.5,6.5,11.639150049812338,0,0,0,0,0,4.659684213504019,0,0,0,0,0
I.3.255,I.3.255.6.6,6.6,3.163270824660257,0,0,0,0,0,2.0841466194393514,0,0,0,0,0
I.3.255,I.3.255.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.255,I.3.255.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.2.2,2.2,0,0,0,0,16.46583878014373,0,0,0,0,0,0,0
I.3.256,I.3.256.2.3,2.3,0,0,0,0,4.702669225467833,0,0,0,0,0,0,0
I.3.256,I.3.256.2.4,2.4,0,0,0,0,8.2127529813449,0,0,0,0,0,0,0
I.3.256,I.3.256.2.5,2.5,0,0,0,0,3.739417058250468,0,0,0,0,0,0,0
I.3.256,I.3.256.2.6,2.6,0,0,0,0,3.753783576937826,0,0,0,0,0,0,0
I.3.256,I.3.256.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.3.2,3.2,0,0,0,0,14.687084250237415,0,0,0,0,0,0,0
I.3.256,I.3.256.3.3,3.3,0,0,0,0,8.37130238078815,0,0,0,0,0,0,0
I.3.256,I.3.256.3.4,3.4,0,0,0,0,13.437532834501804,0,0,0,0,0,0,0
I.3.256,I.3.256.3.5,3.5,0,0,0,0,8.399634809348992,0,0,0,0,0,0,0
I.3.256,I.3.256.3.6,3.6,0,0,0,0,10.253233744625874,0,0,0,0,0,0,0
I.3.256,I.3.256.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.4.2,4.2,0,0,0,0,5.9310958561664755,0,0,0,0,0,0,0
I.3.256,I.3.256.4.3,4.3,0,0,0,0,4.57922759191166,0,0,0,0,0,0,0
I.3.256,I.3.256.4.4,4.4,0,0,0,0,4.229548089382877,0,0,0,0,0,0,0
I.3.256,I.3.256.4.5,4.5,0,0,0,0,7.630758291241212,0,0,0,0,0,0,0
I.3.256,I.3.256.4.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.5.2,5.2,0,0,0,0,7.175591629321295,0,0,0,0,0,0,0
I.3.256,I.3.256.5.3,5.3,0,0,0,0,4.129924390049041,0,0,0,0,0,0,0
I.3.256,I.3.256.5.4,5.4,0,0,0,0,30.5020996393095,0,0,0,0,0,0,0
I.3.256,I.3.256.5.5,5.5,0,0,0,0,3.1012693445614974,0,0,0,0,0,0,0
I.3.256,I.3.256.5.6,5.6,0,0,0,0,8.14920665955242,0,0,0,0,0,0,0
I.3.256,I.3.256.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.6.2,6.2,0,0,0,0,5.918808522847698,0,0,0,0,0,0,0
I.3.256,I.3.256.6.3,6.3,0,0,0,0,15.897202582460917,0,0,0,0,0,0,0
I.3.256,I.3.256.6.4,6.4,0,0,0,0,9.177868496873371,0,0,0,0,0,0,0
I.3.256,I.3.256.6.5,6.5,0,0,0,0,4.033848349999402,0,0,0,0,0,0,0
I.3.256,I.3.256.6.6,6.6,0,0,0,0,11.952465991205258,0,0,0,0,0,0,0
I.3.256,I.3.256.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.256,I.3.256.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.2.2,2.2,2.3443008446143727,0,0,0,0,0,1.9078711080383806,0,0,0,0,0
I.3.257,I.3.257.2.3,2.3,11.667628066387538,0,0,0,0,0,2.8674591836935606,0,0,0,0,0
I.3.257,I.3.257.2.4,2.4,2.4696671061620106,0,0,0,0,0,1.734919245573011,0,0,0,0,0
I.3.257,I.3.257.2.5,2.5,5.631485364642263,0,0,0,0,0,3.2004903553586472,0,0,0,0,0
I.3.257,I.3.257.2.6,2.6,2.3306461029760523,0,0,0,0,0,3.098915583099754,0,0,0,0,0
I.3.257,I.3.257.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.3.2,3.2,7.310967083327856,0,0,0,0,0,2.713715440207754,0,0,0,0,0
I.3.257,I.3.257.3.3,3.3,2.0820366334937233,0,0,0,0,0,1.9022222222222223,0,0,0,0,0
I.3.257,I.3.257.3.4,3.4,4.8808510638297875,0,0,0,0,0,2.3138941052444895,0,0,0,0,0
I.3.257,I.3.257.3.5,3.5,3.2406675153974565,0,0,0,0,0,3.5020242914979756,0,0,0,0,0
I.3.257,I.3.257.3.6,3.6,4.545944549809296,0,0,0,0,0,1.9219525938901914,0,0,0,0,0
I.3.257,I.3.257.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.4.2,4.2,2.1823702140804992,0,0,0,0,0,2.7472923566301457,0,0,0,0,0
I.3.257,I.3.257.4.3,4.3,4.018691588785046,0,0,0,0,0,4.025312702561047,0,0,0,0,0
I.3.257,I.3.257.4.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.4.5,4.5,5.4601226993865035,0,0,0,0,0,3.7480997481299205,0,0,0,0,0
I.3.257,I.3.257.4.6,4.6,1.4073904914350233,0,0,0,0,0,2.09777214219812,0,0,0,0,0
I.3.257,I.3.257.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.5.2,5.2,4.809676889949994,0,0,0,0,0,2.81347949943024,0,0,0,0,0
I.3.257,I.3.257.5.3,5.3,4.0112493101779005,0,0,0,0,0,3.714689990994762,0,0,0,0,0
I.3.257,I.3.257.5.4,5.4,4.929777477041898,0,0,0,0,0,3.439813629064899,0,0,0,0,0
I.3.257,I.3.257.5.5,5.5,3.0723515570159683,0,0,0,0,0,2.941860465116279,0,0,0,0,0
I.3.257,I.3.257.5.6,5.6,5.722811081635836,0,0,0,0,0,2.1379387635127145,0,0,0,0,0
I.3.257,I.3.257.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.6.2,6.2,5.969999829571752,0,0,0,0,0,3.836386764025163,0,0,0,0,0
I.3.257,I.3.257.6.3,6.3,3.5607446891812016,0,0,0,0,0,4.195037336082257,0,0,0,0,0
I.3.257,I.3.257.6.4,6.4,1.6433496981010254,0,0,0,0,0,1.4019041014513463,0,0,0,0,0
I.3.257,I.3.257.6.5,6.5,6.038878972837274,0,0,0,0,0,2.2235123849695877,0,0,0,0,0
I.3.257,I.3.257.6.6,6.6,3.10849519014056,0,0,0,0,0,2.7263464057079307,0,0,0,0,0
I.3.257,I.3.257.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.257,I.3.257.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.2.2,2.2,0,0,0,0,0,0,0,0,0,5.717592195721274,0,0
I.3.258,I.3.258.2.3,2.3,0,0,0,0,0,0,0,0,0,5.798207988704349,0,0
I.3.258,I.3.258.2.4,2.4,0,0,0,0,0,0,0,0,0,4.711748974247145,0,0
I.3.258,I.3.258.2.5,2.5,0,0,0,0,0,0,0,0,0,4.558751143108898,0,0
I.3.258,I.3.258.2.6,2.6,0,0,0,0,0,0,0,0,0,12.936746078868461,0,0
I.3.258,I.3.258.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.3.3,3.3,0,0,0,0,0,0,0,0,0,14.218145187337997,0,0
I.3.258,I.3.258.3.4,3.4,0,0,0,0,0,0,0,0,0,4.242757026824404,0,0
I.3.258,I.3.258.3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.3.6,3.6,0,0,0,0,0,0,0,0,0,7.005144277231834,0,0
I.3.258,I.3.258.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.4.2,4.2,0,0,0,0,0,0,0,0,0,3.658116098973873,0,0
I.3.258,I.3.258.4.3,4.3,0,0,0,0,0,0,0,0,0,5.587726736025079,0,0
I.3.258,I.3.258.4.4,4.4,0,0,0,0,0,0,0,0,0,4.592473222109458,0,0
I.3.258,I.3.258.4.5,4.5,0,0,0,0,0,0,0,0,0,4.025100617180245,0,0
I.3.258,I.3.258.4.6,4.6,0,0,0,0,0,0,0,0,0,7.407734278395959,0,0
I.3.258,I.3.258.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.5.2,5.2,0,0,0,0,0,0,0,0,0,6.515042191675907,0,0
I.3.258,I.3.258.5.3,5.3,0,0,0,0,0,0,0,0,0,11.28028988761776,0,0
I.3.258,I.3.258.5.4,5.4,0,0,0,0,0,0,0,0,0,5.6945258866615,0,0
I.3.258,I.3.258.5.5,5.5,0,0,0,0,0,0,0,0,0,7.538802177880373,0,0
I.3.258,I.3.258.5.6,5.6,0,0,0,0,0,0,0,0,0,45.89890302628473,0,0
I.3.258,I.3.258.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.6.2,6.2,0,0,0,0,0,0,0,0,0,4.854205893171898,0,0
I.3.258,I.3.258.6.3,6.3,0,0,0,0,0,0,0,0,0,8.017956635629941,0,0
I.3.258,I.3.258.6.4,6.4,0,0,0,0,0,0,0,0,0,6.69121160535822,0,0
I.3.258,I.3.258.6.5,6.5,0,0,0,0,0,0,0,0,0,5.940207734787874,0,0
I.3.258,I.3.258.6.6,6.6,0,0,0,0,0,0,0,0,0,6.24062829160949,0,0
I.3.258,I.3.258.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.258,I.3.258.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.2.2,2.2,0,0,0,0,0,0,7.64221421461123,0,0,0,0,0
I.3.259,I.3.259.2.3,2.3,0,0,0,0,0,0,6.334715219943116,0,0,0,0,0
I.3.259,I.3.259.2.4,2.4,0,0,0,0,0,0,6.357327619145284,0,0,0,0,0
I.3.259,I.3.259.2.5,2.5,0,0,0,0,0,0,6.257175655637984,0,0,0,0,0
I.3.259,I.3.259.2.6,2.6,0,0,0,0,0,0,7.022910489948396,0,0,0,0,0
I.3.259,I.3.259.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.3.2,3.2,0,0,0,0,0,0,8.750087384218045,0,0,0,0,0
I.3.259,I.3.259.3.3,3.3,0,0,0,0,0,0,4.290213247455682,0,0,0,0,0
I.3.259,I.3.259.3.4,3.4,0,0,0,0,0,0,13.170713116320941,0,0,0,0,0
I.3.259,I.3.259.3.5,3.5,0,0,0,0,0,0,6.983157009307364,0,0,0,0,0
I.3.259,I.3.259.3.6,3.6,0,0,0,0,0,0,6.8442468514279975,0,0,0,0,0
I.3.259,I.3.259.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.3.259,I.3.259.4.2,4.2,0,0,0,0,0,0,8.516563714683006,0,0,0,0,0
I.3.259,I.3.259.4.3,4.3,0,0,0,0,0,0,6.393285358811318,0,0,0,0,0
